Transaction_ID,Date,Product_ID,Region_ID,Sales_Rep_ID,Customer_ID,Units_Sold,Unit_Price,Revenue,Calculated_Revenue
TXN11227,2024-04-08,P003,R05,SR029,C063,64,33.31,2131.84,2131.84
TXN11228,2024-07-13,P001,R04,SR016,C046,30,40.07,1202.1,1202.1
TXN11229,2025-01-24,P006,R05,SR023,C084,145,27.58,3999.1,3999.1
TXN11230,2025-07-19,P002,R01,SR025,C088,61,51.94,3168.34,3168.3399999999997
TXN11231,2024-05-05,P001,R04,SR004,C004,83,40.58,3368.14,3368.14
TXN11232,2024-06-15,P001,R01,SR007,C119,30,39.3,1179.0,1179.0
TXN11233,2025-05-16,P006,R05,SR017,C083,49,26.13,1280.37,1280.37
TXN11234,2024-11-04,P005,R01,SR025,C027,34,69.07,2348.38,2348.3799999999997
TXN11235,2024-12-17,P005,R05,SR005,C117,48,66.11,3173.28,3173.2799999999997
TXN11236,2025-02-16,P006,R05,SR029,C107,73,27.82,2030.86,2030.8600000000001
TXN11237,2025-09-21,P006,R03,SR003,C006,59,30.24,1784.16,1784.1599999999999
TXN11238,2024-01-02,P004,R04,SR028,C004,42,47.67,2002.14,2002.14
TXN11239,2025-10-14,P007,R01,SR019,C027,39,44.26,1726.14,1726.1399999999999
TXN11240,2025-02-13,P006,R01,SR019,C043,48,31.47,1510.56,1510.56
TXN11241,2024-09-12,P003,R04,SR010,C100,53,32.96,1746.88,1746.88
TXN11242,2025-03-27,P008,R01,SR019,C057,56,31.56,1767.36,1767.36
TXN11243,2024-12-21,P001,R01,SR013,C031,103,41.41,4265.23,4265.23
TXN11244,2024-10-01,P001,R01,SR007,C013,141,42.43,5982.63,5982.63
TXN11245,2025-06-13,P003,R06,SR030,C066,105,35.41,3718.05,3718.0499999999997
TXN11246,2024-01-27,P002,R02,SR002,C036,67,53.09,3557.03,3557.03
TXN11247,2024-08-05,P007,R05,SR029,C068,802,43.21,1296.3,34654.42
TXN11248,2024-11-03,P001,R06,SR018,C047,55,37.22,2047.1,2047.1
TXN11249,2025-02-28,P001,R01,SR007,C017,53,39.36,2086.08,2086.08
TXN11250,2024-05-26,P007,R03,SR021,C041,63,43.37,2732.31,2732.31
TXN11251,2024-12-16,P005,R01,SR007,C111,73,69.78,5093.94,5093.9400000000005
TXN11252,2024-08-31,P004,R02,SR002,C105,60,47.65,2859.0,2859.0
TXN11253,2025-02-17,P002,R01,SR013,C119,48,55.94,2685.12,2685.12
TXN11254,2024-01-11,P003,R01,SR025,C057,87,32.9,2862.3,2862.2999999999997
TXN11255,2024-12-16,P004,R02,SR026,C007,129,48.89,6306.81,6306.81
TXN11256,2025-03-26,P007,R02,SR014,C097,25,44.68,1117.0,1117.0
TXN11257,2025-10-10,P008,R04,SR016,C065,32,30.58,978.56,978.56
TXN11258,2025-12-13,P003,R03,SR027,C009,39,35.37,1379.43,1379.4299999999998
TXN11259,2025-10-18,P004,R02,SR008,C042,102,49.25,5023.5,5023.5
TXN11260,2025-05-23,P008,R02,SR008,C034,40,33.02,1320.8,1320.8000000000002
TXN11261,2025-06-26,P005,R04,SR028,C100,47,66.91,3144.77,3144.77
TXN11262,2025-01-12,P002,R03,SR021,C082,74,53.02,3923.48,3923.48
TXN11263,2025-04-10,P001,R01,SR019,C088,91,39.35,3580.85,3580.85
TXN11264,2025-02-15,P004,R06,SR030,C086,101,46.69,4715.69,4715.69
TXN11265,2024-06-28,P001,R04,SR004,C010,181,41.38,7489.78,7489.780000000001
TXN11266,2024-01-10,P005,R02,SR014,C033,95,72.55,6892.25,6892.25
TXN11267,2025-11-12,P005,R01,SR013,C022,63,67.66,4262.58,4262.58
TXN11268,2025-06-20,P001,R05,SR017,C073,87,41.52,3612.24,3612.2400000000002
TXN11269,2025-01-31,P008,R01,SR001,C064,51,32.74,1669.74,1669.74
TXN11270,2025-12-26,P004,R02,SR020,C101,120,47.82,5738.4,5738.4
TXN11271,2025-07-19,P001,R06,SR012,C087,108,37.67,4068.36,4068.36
TXN11272,2024-10-16,P005,R04,SR004,C100,42,68.53,2878.26,2878.26
TXN11273,2025-10-08,P008,R01,SR019,C088,52,31.57,1641.64,1641.64
TXN11274,2025-09-21,P007,R03,SR003,C037,115,44.78,5149.7,5149.7
TXN11275,2025-01-05,P006,R01,SR013,C094,62,29.97,1858.14,1858.1399999999999
TXN11276,2025-05-10,P006,R02,SR008,C058,78,29.79,2323.62,2323.62
TXN11277,2024-10-24,P001,R06,SR030,C077,93,42.52,3954.36,3954.36
TXN11278,2024-09-30,P006,R05,SR011,C084,141,28.73,4050.93,4050.93
TXN11279,2024-03-06,P007,R04,SR022,C104,74,42.72,3161.28,3161.2799999999997
TXN11280,2025-03-15,P005,R05,SR029,C115,98,67.09,6574.82,6574.820000000001
TXN11281,2025-02-15,P003,R06,SR006,C066,132,34.53,4557.96,4557.96
TXN11282,2025-08-30,P003,R03,SR021,C052,45,35.14,1581.3,1581.3
TXN11283,2025-04-18,P005,R06,SR006,C035,87,70.0,6090.0,6090.0
TXN11284,2024-08-30,P005,R06,SR018,C087,49,69.48,3404.52,3404.52
TXN11285,2024-05-15,P007,R05,SR011,C083,49,41.58,2037.42,2037.4199999999998
TXN11286,2025-10-26,P001,R01,SR025,C031,91,38.28,3483.48,3483.48
TXN11287,2025-05-13,P006,R02,SR014,C042,90,29.51,2655.9,2655.9
TXN11288,2024-11-10,P001,R04,SR016,C065,73,41.03,2995.19,2995.19
TXN11289,2025-07-27,P007,R04,SR004,C102,91,44.21,4023.11,4023.11
TXN11290,2025-03-11,P001,R02,SR008,C105,63,40.15,2529.45,2529.45
TXN11291,2025-12-24,P001,R05,SR011,C114,66,37.95,2504.7,2504.7000000000003
TXN11292,2024-01-12,P007,R01,SR019,C060,102,43.87,4474.74,4474.74
TXN11293,2025-02-07,P002,R02,SR026,C042,133,54.82,7291.06,7291.06
TXN11294,2025-09-04,P006,R05,SR011,C117,70,28.46,1992.2,1992.2
TXN11295,2024-11-27,P003,R01,SR019,C057,76,32.4,2462.4,2462.4
TXN11296,2024-12-30,P002,R01,SR001,C012,65,54.22,3524.3,3524.2999999999997
TXN11297,2025-03-25,P007,R01,SR019,C027,57,47.66,2716.62,2716.62
TXN11298,2024-12-31,P001,R06,SR006,C016,153,39.86,6098.58,6098.58
TXN11299,2024-10-13,P003,R01,SR025,C031,73,35.33,2579.09,2579.0899999999997
TXN11300,2025-07-31,P004,R01,SR025,C067,120,47.65,5718.0,5718.0
TXN11301,2025-04-26,P006,R01,SR007,C013,96,28.35,2721.6,2721.6000000000004
TXN11302,2025-08-07,P002,R04,SR010,C070,142,54.56,7747.52,7747.52
TXN11303,2025-02-10,P005,R02,SR002,C058,92,67.1,6173.2,6173.2
TXN11304,2024-12-30,P006,R05,SR011,C038,52,30.3,1575.6,1575.6000000000001
TXN11305,2024-10-11,P002,R02,SR002,C034,81,54.52,4416.12,4416.12
TXN11306,2025-01-05,P005,R01,SR001,C022,80,71.85,5748.0,5748.0
TXN11307,2024-07-09,P002,R02,SR026,C026,96,52.45,5035.2,5035.200000000001
TXN11308,2025-04-17,P004,R02,SR014,C042,85,49.33,4193.05,4193.05
TXN11309,2025-03-20,P004,R01,SR007,C064,70,48.24,3376.8,3376.8
TXN11310,2024-09-01,P002,R06,SR030,C118,51,54.33,2770.83,2770.83
TXN11311,2024-12-29,P002,R01,SR001,C067,155,58.05,8997.75,8997.75
TXN11312,2024-08-06,P001,R03,SR015,C030,56,40.12,2246.72,2246.72
TXN11313,2025-09-26,P006,R03,SR021,C018,58,29.7,1722.6,1722.6
TXN11314,2024-11-14,P008,R02,SR020,C026,50,34.45,1722.5,1722.5000000000002
TXN11315,2025-11-30,P002,R03,SR015,C052,36,53.68,1932.48,1932.48
TXN11316,2024-08-30,P002,R05,SR029,C068,51,54.73,2791.23,2791.23
TXN11317,2024-04-09,P003,R01,SR013,C022,117,33.39,3906.63,3906.63
TXN11318,2025-05-07,P004,R01,SR025,C055,61,49.76,3035.36,3035.3599999999997
TXN11319,2025-04-20,P005,R01,SR019,C111,129,67.72,8735.88,8735.88
TXN11320,2025-12-15,P005,R02,SR026,C036,31,65.96,2044.76,2044.7599999999998
TXN11321,2024-08-23,P001,R05,SR023,C107,152,38.15,5798.8,5798.8
TXN11322,2025-08-11,P003,R04,SR028,C091,93,34.47,3205.71,3205.71
TXN11323,2024-01-14,P002,R06,SR030,C016,112,56.16,6289.92,6289.92
TXN11324,2024-07-09,P001,R05,SR005,C020,144,39.98,5757.12,5757.12
TXN11325,2025-07-25,P003,R03,SR015,C053,63,33.93,2137.59,2137.59
TXN11326,2024-01-16,P006,R01,SR007,C017,35,27.69,969.15,969.1500000000001
TXN11327,2024-08-28,P006,R02,SR014,C007,94,27.67,2600.98,2600.98
TXN11328,2024-02-16,P005,R01,SR001,C012,56,65.11,3646.16,3646.16
TXN11329,2024-10-30,P003,R02,SR008,C092,42,33.51,1407.42,1407.4199999999998
TXN11330,2024-08-12,P008,R03,SR015,C014,62,32.44,2011.28,2011.2799999999997
TXN11331,2025-02-15,P007,R03,SR009,C054,47,43.03,2022.41,2022.41
TXN11332,2024-11-10,P001,R05,SR005,C081,170,39.71,6750.7,6750.7
TXN11333,2025-06-11,P005,R01,SR007,C119,26,65.68,1707.68,1707.6800000000003
TXN11334,2024-04-06,P006,R04,SR028,C046,41,28.34,1161.94,1161.94
TXN11335,2025-05-18,P007,R03,SR009,C053,55,45.16,2483.8,2483.7999999999997
TXN11336,2025-10-01,P004,R04,SR010,C065,33,49.51,1633.83,1633.83
TXN11337,2024-11-07,P007,R02,SR002,C108,63,47.68,3003.84,3003.84
TXN11338,2024-12-29,P005,R01,SR013,C094,47,69.7,3275.9,3275.9
TXN11339,2024-08-25,P001,R04,SR028,C029,39,40.61,1583.79,1583.79
TXN11340,2024-06-01,P004,R03,SR009,C052,32,46.77,1496.64,1496.64
TXN11341,2025-11-11,P004,R02,SR002,C097,36,50.21,1807.56,1807.56
TXN11342,2024-06-16,P004,R03,SR021,C052,43,52.41,2253.63,2253.6299999999997
TXN11343,2025-06-27,P007,R03,SR009,C053,55,43.32,2382.6,2382.6
TXN11344,2024-04-08,P002,R04,SR028,C029,46,54.76,2518.96,2518.96
TXN11345,2024-05-05,P003,R01,SR025,C094,55,32.61,1793.55,1793.55
TXN11346,2024-12-07,P007,R01,SR001,C017,44,42.77,1881.88,1881.88
TXN11347,2025-09-26,P001,R01,SR019,C067,181,39.73,7191.13,7191.129999999999
TXN11348,2024-10-31,P002,R02,SR014,C042,85,56.86,4833.1,4833.1
TXN11349,2024-02-04,P001,R06,SR024,C098,128,38.69,4952.32,4952.32
TXN11350,2024-01-26,P005,R03,SR003,C003,98,72.93,7147.14,7147.14
TXN11351,2025-12-26,P006,R01,SR013,C027,41,29.51,1209.91,1209.91
TXN11352,2025-10-18,P007,R01,SR019,C017,41,41.82,1714.62,1714.6200000000001
TXN11353,2025-08-16,P007,R03,SR009,C018,38,43.59,1656.42,1656.42
TXN11354,2024-11-22,P008,R06,SR012,C087,61,33.08,2017.88,2017.8799999999999
TXN11355,2024-07-05,P002,R02,SR002,C071,75,55.82,4186.5,4186.5
TXN11356,2024-08-09,P001,R05,SR005,C114,76,40.91,3109.16,3109.16
TXN11357,2024-12-08,P008,R01,SR001,C012,47,31.27,1469.69,1469.69
TXN11358,2024-07-17,P007,R03,SR009,C025,21,43.34,910.14,910.1400000000001
TXN11359,2025-02-28,P004,R03,SR021,C006,68,51.0,3468.0,3468.0
TXN11360,2025-06-12,P002,R02,SR020,C007,176,54.98,9676.48,9676.48
TXN11361,2025-10-02,P005,R01,SR001,C111,87,70.79,6158.73,6158.7300000000005
TXN11362,2024-09-16,P005,R02,SR026,C042,75,68.26,5119.5,5119.5
TXN11363,2025-04-15,P006,R03,SR027,C003,90,30.09,2708.1,2708.1
TXN11364,2024-02-12,P002,R03,SR003,C019,98,54.16,5307.68,5307.679999999999
TXN11365,2025-07-01,P005,R04,SR004,C023,119,68.09,8102.71,8102.71
TXN11366,2025-08-06,P004,R02,SR008,C026,56,48.3,2704.8,2704.7999999999997
TXN11367,2024-04-03,P007,R06,SR024,C035,88,42.05,3700.4,3700.3999999999996
TXN11368,2024-06-29,P005,R02,SR020,C042,95,67.19,6383.05,6383.05
TXN11369,2024-02-01,P007,R04,SR022,C100,57,39.19,2233.83,2233.83
TXN11370,2025-04-05,P006,R01,SR013,C031,82,29.39,2409.98,2409.98
TXN11371,2025-10-22,P006,R02,SR014,C105,38,28.5,1083.0,1083.0
TXN11372,2025-04-05,P001,R02,SR026,C026,123,38.01,4675.23,4675.23
TXN11373,2025-12-10,P002,R06,SR018,C066,77,53.1,4088.7,4088.7000000000003
TXN11374,2024-11-04,P005,R06,SR006,C035,92,66.64,6130.88,6130.88
TXN11375,2025-09-16,P002,R01,SR025,C111,143,57.09,8163.87,8163.870000000001
TXN11376,2024-01-04,P006,R02,SR014,C097,20,29.72,594.4,594.4
TXN11377,2025-11-19,P004,R01,SR013,C013,123,50.0,6150.0,6150.0
TXN11378,2025-03-10,P001,R05,SR023,C115,195,41.68,8127.6,8127.6
TXN11379,2024-06-21,P003,R04,SR022,C104,70,34.6,2422.0,2422.0
TXN11380,2025-05-07,P006,R01,SR001,C031,86,28.88,2483.68,2483.68
TXN11381,2025-04-17,P008,R02,SR026,C071,43,30.19,1298.17,1298.17
TXN11382,2025-10-19,P003,R02,SR008,C049,98,32.97,3231.06,3231.06
TXN11383,2024-01-27,P001,R03,SR015,C109,51,40.46,2063.46,2063.46
TXN11384,2024-08-01,P002,R02,SR002,C034,104,56.49,5874.96,5874.96
TXN11385,2025-11-17,P002,R02,SR008,C049,118,55.92,6598.56,6598.56
TXN11386,2024-02-04,P005,R06,SR006,C087,101,70.42,7112.42,7112.42
TXN11387,2024-05-25,P007,R01,SR001,C067,123,43.23,5317.29,5317.29
TXN11388,2024-12-06,P005,R02,SR002,C108,62,64.0,3968.0,3968.0
TXN11389,2025-11-24,P003,R01,SR001,C017,49,34.37,1684.13,1684.1299999999999
TXN11390,2024-08-06,P001,R04,SR010,C095,69,40.59,2800.71,2800.71
TXN11391,2024-08-13,P003,R06,SR030,C015,123,34.47,4239.81,4239.8099999999995
TXN11392,2025-03-08,P004,R05,SR017,C020,106,46.61,4940.66,4940.66
TXN11393,2025-05-23,P006,R01,SR007,C064,92,30.38,2794.96,2794.96
TXN11394,2025-10-05,P005,R03,SR021,C006,51,69.82,3560.82,3560.8199999999997
TXN11395,2024-12-12,P006,R04,SR028,C102,91,29.82,2713.62,2713.62
TXN11396,2025-03-30,P002,R01,SR019,C088,86,53.45,4596.7,4596.7
TXN11397,2024-09-19,P004,R06,SR012,C051,41,51.78,2122.98,2122.98
TXN11398,2024-12-30,P003,R01,SR013,C111,134,33.83,4533.22,4533.219999999999
TXN11399,2024-01-28,P008,R02,SR002,C097,20,30.86,617.2,617.2
TXN11400,2025-08-31,P003,R02,SR008,C105,41,35.13,1440.33,1440.3300000000002
TXN11401,2024-05-16,P004,R01,SR013,C111,147,49.96,7344.12,7344.12
TXN11402,2024-12-03,P004,R06,SR012,C113,67,45.25,3031.75,3031.75
TXN11403,2024-11-17,P002,R03,SR021,C025,35,56.98,1994.3,1994.3
TXN11404,2025-06-08,P002,R06,SR012,C089,36,56.35,2028.6,2028.6000000000001
TXN11405,2025-02-15,P006,R06,SR012,C016,75,28.62,2146.5,2146.5
TXN11406,2024-04-04,P007,R06,SR012,C110,83,41.11,3412.13,3412.13
TXN11407,2025-11-07,P006,R02,SR026,C058,91,29.0,2639.0,2639.0
TXN11408,2025-09-28,P008,R03,SR021,C006,40,32.51,1300.4,1300.3999999999999
TXN11409,2024-01-06,P006,R03,SR021,C053,67,28.09,1882.03,1882.03
TXN11410,2024-11-08,P006,R05,SR029,C107,67,28.82,1930.94,1930.94
TXN11411,2024-11-11,P001,R03,SR009,C009,50,41.46,2073.0,2073.0
TXN11412,2024-10-19,P007,R01,SR025,C060,89,39.61,3525.29,3525.29
TXN11413,2025-07-01,P002,R01,SR019,C060,113,55.96,6323.48,6323.4800000000005
TXN11414,2025-06-23,P005,R01,SR007,C027,31,69.2,2145.2,2145.2000000000003
TXN11415,2025-09-28,P006,R02,SR026,C026,69,28.36,1956.84,1956.84
TXN11416,2025-03-08,P002,R04,SR016,C091,133,53.06,7056.98,7056.9800000000005
TXN11417,2024-02-14,P007,R02,SR002,C108,84,40.51,3402.84,3402.8399999999997
TXN11418,2025-05-27,P004,R02,SR020,C034,110,48.31,5314.1,5314.1
TXN11419,2025-12-07,P005,R01,SR025,C022,74,67.22,4974.28,4974.28
TXN11420,2024-02-07,P003,R03,SR021,C109,49,32.88,1611.12,1611.1200000000001
TXN11421,2024-06-12,P006,R02,SR020,C097,27,28.73,775.71,775.71
TXN11422,2025-06-18,P001,R02,SR008,C033,190,40.94,7778.6,7778.599999999999
TXN11423,2024-04-16,P002,R04,SR016,C004,55,55.67,3061.85,3061.85
TXN11424,2025-03-07,P005,R06,SR012,C047,41,71.14,2916.74,2916.7400000000002
TXN11425,2025-04-16,P005,R01,SR019,C057,73,69.9,5102.7,5102.700000000001
TXN11426,2025-02-04,P003,R03,SR009,C037,87,33.9,2949.3,2949.2999999999997
TXN11427,2025-08-15,P003,R02,SR002,C071,101,31.17,3148.17,3148.17
TXN11428,2025-10-13,P002,R02,SR002,C097,57,54.6,3112.2,3112.2000000000003
TXN11429,2024-11-26,P007,R04,SR028,C004,39,41.09,1602.51,1602.5100000000002
TXN11430,2025-05-16,P005,R03,SR015,C030,47,67.52,3173.44,3173.4399999999996
TXN11431,2025-05-06,P005,R05,SR011,C081,145,66.69,9670.05,9670.05
TXN11432,2024-12-05,P004,R06,SR018,C079,60,51.95,3117.0,3117.0
TXN11433,2025-09-05,P008,R02,SR014,C092,27,31.13,840.51,840.51
TXN11434,2024-08-14,P006,R02,SR002,C049,97,28.93,2806.21,2806.21
TXN11435,2024-06-13,P003,R02,SR014,C075,126,34.84,4389.84,4389.84
TXN11436,2024-02-09,P002,R06,SR024,C110,68,57.01,3876.68,3876.68
TXN11437,2025-08-17,P007,R06,SR024,C045,75,41.33,3099.75,3099.75
TXN11438,2024-04-23,P001,R04,SR010,C040,123,38.89,4783.47,4783.47
TXN11439,2025-06-18,P004,R03,SR003,C082,62,47.44,2941.28,2941.2799999999997
TXN11440,2025-03-18,P004,R06,SR018,C059,122,46.2,5636.4,5636.400000000001
TXN11441,2025-05-11,P005,R03,SR021,C018,69,66.68,4600.92,4600.92
TXN11442,2024-01-12,P003,R02,SR014,C049,86,35.48,3051.28,3051.2799999999997
TXN11443,2024-04-07,P007,R03,SR021,C011,70,43.73,3061.1,3061.1
TXN11444,2025-01-25,P005,R01,SR007,C022,73,67.86,4953.78,4953.78
TXN11445,2024-03-20,P007,R05,SR017,C117,54,42.68,2304.72,2304.72
TXN11446,2025-05-23,P001,R02,SR014,C036,60,37.73,2263.8,2263.7999999999997
TXN11447,2025-08-31,P001,R02,SR020,C090,64,40.76,2608.64,2608.64
TXN11448,2025-06-22,P002,R05,SR005,C073,84,55.41,4654.44,4654.44
TXN11449,2025-04-20,P006,R06,SR024,C098,86,30.55,2627.3,2627.3
TXN11450,2025-06-11,P002,R03,SR015,C014,82,60.15,4932.3,4932.3
TXN11451,2025-02-24,P002,R01,SR007,C027,48,52.28,2509.44,2509.44
TXN11452,2024-08-31,P001,R02,SR014,C075,143,39.62,5665.66,5665.66
TXN11453,2024-08-27,P002,R03,SR027,C003,89,55.41,4931.49,4931.49
TXN11454,2024-01-18,P001,R04,SR004,C080,152,41.19,6260.88,6260.879999999999
TXN11455,2024-04-09,P004,R06,SR012,C110,66,50.22,3314.52,3314.52
TXN11456,2024-01-20,P008,R01,SR025,C057,52,31.42,1633.84,1633.8400000000001
TXN11457,2024-11-20,P007,R05,SR029,C068,29,42.99,1246.71,1246.71
TXN11458,2024-11-10,P005,R01,SR007,C031,63,64.74,4078.62,4078.62
TXN11459,2024-01-05,P003,R06,SR006,C044,71,35.29,2505.59,2505.59
TXN11460,2024-10-14,P008,R03,SR015,C052,29,29.28,849.12,849.12
TXN11461,2024-10-30,P004,R06,SR024,C035,81,51.14,4142.34,4142.34
TXN11462,2025-10-05,P001,R04,SR016,C102,116,37.89,4395.24,4395.24
TXN11463,2025-03-11,P003,R03,SR021,C082,74,34.34,2541.16,2541.1600000000003
TXN11464,2024-12-08,P002,R06,SR030,C120,83,55.93,4642.19,4642.19
TXN11465,2024-11-25,P006,R05,SR005,C107,105,29.15,3060.75,3060.75
TXN11466,2024-03-30,P005,R05,SR005,C112,84,68.45,5749.8,5749.8
TXN11467,2025-05-19,P004,R02,SR008,C058,75,44.84,3363.0,3363.0000000000005
TXN11468,2024-05-05,P001,R02,SR002,C069,101,38.46,3884.46,3884.46
TXN11469,2025-07-30,P003,R05,SR011,C073,74,35.62,2635.88,2635.8799999999997
TXN11470,2025-02-02,P007,R01,SR007,C022,72,44.86,3229.92,3229.92
TXN11471,2025-07-18,P007,R01,SR001,C064,108,43.91,4742.28,4742.28
TXN11472,2025-12-24,P005,R03,SR027,C053,64,70.86,4535.04,4535.04
TXN11473,2025-05-06,P004,R02,SR008,C036,46,50.48,2322.08,2322.08
TXN11474,2025-07-09,P003,R05,SR005,C008,39,32.57,1270.23,1270.23
TXN11475,2025-05-01,P002,R01,SR007,C119,33,54.09,1784.97,1784.97
TXN11476,2024-06-18,P002,R04,SR010,C048,62,53.97,3346.14,3346.14
TXN11477,2025-07-29,P004,R01,SR001,C017,42,49.34,2072.28,2072.28
TXN11478,2024-09-05,P004,R01,SR001,C094,61,48.35,2949.35,2949.35
TXN11479,2025-12-19,P003,R05,SR017,C117,51,34.47,1757.97,1757.97
TXN11480,2025-08-24,P002,R05,SR029,C068,43,56.53,2430.79,2430.79
TXN11481,2024-02-04,P003,R02,SR020,C092,40,32.14,1285.6,1285.6
TXN11482,2025-08-10,P002,R02,SR026,C034,103,53.73,5534.19,5534.19
TXN11483,2024-09-15,P004,R04,SR010,C102,87,49.6,4315.2,4315.2
TXN11484,2025-04-27,P001,R03,SR009,C018,63,38.75,2441.25,2441.25
TXN11485,2025-10-24,P008,R02,SR026,C075,117,32.96,3856.32,3856.32
TXN11486,2024-04-23,P004,R04,SR028,C048,80,47.07,3765.6,3765.6
TXN11487,2024-12-11,P005,R06,SR024,C047,35,71.36,2497.6,2497.6
TXN11488,2025-11-05,P001,R05,SR005,C008,52,42.71,2220.92,2220.92
TXN11489,2024-12-15,P007,R06,SR030,C045,79,42.85,3385.15,3385.15
TXN11490,2024-11-17,P006,R05,SR029,C073,48,28.95,1389.6,1389.6
TXN11491,2025-11-20,P002,R03,SR021,C009,58,55.04,3192.32,3192.32
TXN11492,2024-05-25,P007,R06,SR012,C047,49,43.35,2124.15,2124.15
TXN11493,2024-10-19,P007,R04,SR028,C029,19,44.81,851.39,851.3900000000001
TXN11494,2025-06-02,P003,R05,SR017,C115,135,34.66,4679.1,4679.099999999999
TXN11495,2024-10-22,P004,R06,SR012,C001,45,51.94,2337.3,2337.2999999999997
TXN11496,2024-05-20,P006,R05,SR011,C096,67,29.0,1943.0,1943.0
TXN11497,2025-09-11,P007,R01,SR013,C111,122,41.41,5052.02,5052.0199999999995
TXN11498,2025-12-06,P008,R02,SR002,C007,117,31.5,3685.5,3685.5
TXN11499,2024-04-03,P005,R06,SR006,C085,103,68.69,7075.07,7075.07
TXN11500,2024-04-03,P003,R04,SR010,C095,77,34.02,2619.54,2619.5400000000004
TXN11501,2024-05-23,P006,R02,SR020,C090,38,28.72,1091.36,1091.36
TXN11502,2024-09-07,P007,R05,SR023,C084,142,43.64,6196.88,6196.88
TXN11503,2025-04-13,P001,R04,SR016,C040,106,40.33,4274.98,4274.98
TXN11504,2024-09-01,P004,R01,SR001,C031,83,46.44,3854.52,3854.52
TXN11505,2025-05-10,P002,R02,SR014,C069,48,54.69,2625.12,2625.12
TXN11506,2025-10-26,P007,R02,SR026,C042,108,41.92,4527.36,4527.360000000001
TXN11507,2024-03-19,P001,R04,SR016,C029,47,39.7,1865.9,1865.9
TXN11508,2025-10-30,P001,R06,SR006,C116,58,40.18,2330.44,2330.44
TXN11509,2025-09-16,P008,R05,SR023,C114,29,30.64,888.56,888.5600000000001
TXN11510,2024-11-02,P004,R03,SR027,C041,71,47.99,3407.29,3407.29
TXN11511,2024-09-24,P002,R03,SR021,C054,80,55.63,4450.4,4450.400000000001
TXN11512,2025-03-23,P006,R01,SR001,C067,124,29.33,3636.92,3636.9199999999996
TXN11513,2025-09-25,P006,R02,SR008,C097,25,27.87,696.75,696.75
TXN11514,2024-12-12,P008,R04,SR022,C039,56,29.31,1641.36,1641.36
TXN11515,2025-10-13,P005,R01,SR007,C043,29,65.86,1909.94,1909.94
TXN11516,2024-04-01,P005,R04,SR022,C048,69,65.94,4549.86,4549.86
TXN11517,2024-11-13,P002,R01,SR007,C111,130,56.18,7303.4,7303.4
TXN11518,2024-09-10,P005,R05,SR023,C084,111,67.17,7455.87,7455.87
TXN11519,2024-09-19,P004,R06,SR018,C085,63,48.63,3063.69,3063.69
TXN11520,2024-07-17,P007,R04,SR028,C095,51,42.79,2182.29,2182.29
TXN11521,2024-11-29,P005,R01,SR013,C027,47,69.21,3252.87,3252.87
TXN11522,2025-06-01,P008,R02,SR020,C034,66,29.63,1955.58,1955.58
TXN11523,2024-08-21,P003,R04,SR010,C095,52,35.09,1824.68,1824.6800000000003
TXN11524,2024-06-13,P007,R02,SR002,C042,103,43.84,4515.52,4515.52
TXN11525,2024-07-08,P001,R04,SR016,C091,138,40.2,5547.6,5547.6
TXN11526,2025-10-10,P007,R01,SR001,C111,104,42.32,4401.28,4401.28
TXN11527,2025-10-15,P005,R06,SR024,C077,61,66.96,4084.56,4084.5599999999995
TXN11528,2025-11-21,P004,R01,SR013,C022,83,48.75,4046.25,4046.25
TXN11529,2024-04-21,P001,R06,SR018,C098,129,37.87,4885.23,4885.23
TXN11530,2025-08-18,P002,R03,SR009,C006,61,55.83,3405.63,3405.63
TXN11531,2024-12-29,P001,R01,SR013,C043,56,39.9,2234.4,2234.4
TXN11532,2025-04-21,P007,R02,SR020,C078,174,42.19,7341.06,7341.0599999999995
TXN11533,2024-01-25,P007,R01,SR019,C027,50,42.23,2111.5,2111.5
TXN11534,2025-03-20,P006,R05,SR029,C115,101,28.42,2870.42,2870.42
TXN11535,2025-03-13,P005,R02,SR014,C105,35,68.96,2413.6,2413.6
TXN11536,2024-06-28,P004,R04,SR016,C023,116,50.45,5852.2,5852.200000000001
TXN11537,2024-02-17,P004,R04,SR004,C004,38,49.08,1865.04,1865.04
TXN11538,2024-01-11,P004,R06,SR024,C045,84,47.65,4002.6,4002.6
TXN11539,2024-02-21,P007,R06,SR018,C035,73,40.03,2922.19,2922.19
TXN11540,2025-11-01,P004,R01,SR013,C055,60,49.51,2970.6,2970.6
TXN11541,2024-08-04,P001,R05,SR011,C115,186,43.19,8033.34,8033.339999999999
TXN11542,2025-09-23,P004,R05,SR011,C112,67,46.06,3086.02,3086.02
TXN11543,2024-05-06,P002,R04,SR022,C010,168,54.72,9192.96,9192.96
TXN11544,2024-04-14,P002,R01,SR025,C017,58,54.35,3152.3,3152.3
TXN11545,2025-01-15,P003,R01,SR025,C017,49,33.5,1641.5,1641.5
TXN11546,2024-08-27,P008,R02,SR026,C108,46,30.41,1398.86,1398.86
TXN11547,2025-05-22,P008,R04,SR010,C095,41,32.25,1322.25,1322.25
TXN11548,2024-11-05,P007,R03,SR003,C053,85,41.31,3511.35,3511.3500000000004
TXN11549,2025-10-30,P002,R06,SR012,C106,62,53.99,3347.38,3347.38
TXN11550,2025-04-07,P005,R01,SR007,C012,41,63.82,2616.62,2616.62
