Transaction_ID,Date,Product_ID,Region_ID,Sales_Rep_ID,Customer_ID,Units_Sold,Unit_Price,Revenue
TXN12380,2025-08-26,P006,R01,SR013,C022,93,30.48,2834.64
TXN12381,2025-05-23,P003,R03,SR021,C041,67,33.27,2229.09
TXN12382,2024-04-05,P003,R04,SR028,C103,100,33.6,3360.0
TXN12383,2025-04-17,P001,R04,SR004,C070,204,40.3,8221.2
TXN12384,2025-06-28,P007,R05,SR029,C081,117,41.69,4877.73
TXN12385,2025-04-04,P002,R05,SR023,C107,149,55.61,8285.89
TXN12386,2025-12-23,P004,R03,SR003,C052,43,51.35,2208.05
TXN12387,2024-02-19,P001,R01,SR025,C067,189,41.1,7767.9
TXN12388,2024-12-24,P006,R04,SR022,C100,59,27.87,1644.33
TXN12389,2025-02-21,P002,R04,SR010,C065,46,54.05,2486.3
TXN12390,2025-08-06,P007,R02,SR002,C033,163,41.21,6717.23
TXN12391,2024-04-04,P001,R06,SR030,C110,85,40.26,3422.1
TXN12392,2024-07-28,P005,R01,SR001,C013,122,67.81,8272.82
TXN12393,2025-09-03,P005,R02,SR020,C036,44,66.68,2933.92
TXN12394,2025-04-20,P008,R01,SR025,C017,30,32.16,964.8
TXN12395,2025-07-20,P001,R01,SR019,C031,116,35.93,4167.88
TXN12396,2025-02-18,P008,R01,SR025,C111,89,31.83,2832.87
TXN12397,2025-04-11,P003,R01,SR019,C111,164,33.08,5425.12
TXN12398,2025-09-12,P001,R01,SR013,C017,52,40.21,2090.92
TXN12399,2024-07-08,P006,R01,SR001,C094,60,29.4,1764.0
TXN12400,2025-03-14,P007,R01,SR019,C027,69,44.64,3080.16
TXN12401,2025-07-08,P005,R04,SR022,C103,75,66.33,4974.75
TXN12402,2024-02-19,P001,R01,SR013,C031,124,39.94,4952.56
TXN12403,2025-09-20,P006,R01,SR019,C027,46,27.82,1279.72
TXN12404,2024-09-10,P004,R04,SR022,C080,120,50.03,6003.6
TXN12405,2025-02-23,P005,R05,SR017,C115,105,68.6,7203.0
TXN12406,2024-12-09,P001,R01,SR019,C094,105,37.52,3939.6
TXN12407,2025-11-10,P007,R06,SR006,C098,111,40.5,4495.5
TXN12408,2025-09-05,P008,R06,SR030,C061,49,32.89,1611.61
TXN12409,2024-03-28,P002,R01,SR007,C031,94,56.13,5276.22
TXN12410,2025-07-25,P002,R02,SR020,C042,119,56.79,6758.01
TXN12411,2024-08-25,P006,R06,SR012,C098,85,27.83,2365.55
TXN12412,2024-01-20,P007,R01,SR019,C022,91,41.51,3777.41
TXN12413,2024-11-03,P003,R04,SR010,C102,64,33.94,2172.16
TXN12414,2024-12-01,P007,R05,SR011,C081,121,40.61,4913.81
TXN12415,2024-04-09,P005,R01,SR013,C017,51,65.54,3342.54
TXN12416,2024-08-13,P004,R02,SR008,C071,50,47.85,2392.5
TXN12417,2024-11-04,P002,R04,SR022,C104,79,54.28,4288.12
TXN12418,2025-10-19,P002,R05,SR011,C096,80,51.28,4102.4
TXN12419,2024-01-14,P003,R01,SR013,C094,65,35.49,2306.85
TXN12420,2025-07-02,P002,R05,SR017,C038,49,52.83,2588.67
TXN12421,2025-04-01,P008,R02,SR008,C069,27,32.85,886.95
TXN12422,2025-03-14,P002,R01,SR013,C119,44,57.34,2522.96
TXN12423,2024-04-06,P007,R06,SR018,C050,23,45.12,1037.76
TXN12424,2024-10-03,P001,R04,SR016,C010,176,42.07,7404.32
TXN12425,2024-11-01,P001,R03,SR027,C109,60,39.68,2380.8
TXN12426,2025-10-20,P001,R05,SR023,C114,62,41.81,2592.22
TXN12427,2024-08-14,P001,R05,SR005,C063,108,39.42,4257.36
TXN12428,2025-09-26,P002,R04,SR022,C048,66,54.59,3602.94
TXN12429,2025-07-28,P004,R04,SR028,C095,61,49.51,3020.11
TXN12430,2025-04-20,P002,R02,SR002,C092,91,55.64,5063.24
TXN12431,2024-12-08,P001,R02,SR002,C097,55,40.85,2246.75
TXN12432,2025-01-13,P004,R02,SR008,C090,39,48.04,1873.56
TXN12433,2025-01-24,P004,R05,SR017,C008,50,48.5,2425.0
TXN12434,2024-04-12,P005,R01,SR013,C012,59,67.74,3996.66
TXN12435,2025-11-04,P001,R03,SR003,C082,111,41.85,4645.35
TXN12436,2024-10-04,P005,R02,SR020,C105,32,69.16,2213.12
TXN12437,2025-01-27,P002,R03,SR027,C053,97,50.5,4898.5
TXN12438,2025-04-08,P008,R01,SR019,C057,63,31.52,1985.76
TXN12439,2024-11-22,P001,R04,SR028,C005,85,40.06,3405.1
TXN12440,2025-08-23,P001,R02,SR014,C042,125,42.37,5296.25
TXN12441,2024-04-16,P002,R02,SR002,C090,71,58.18,4130.78
TXN12442,2024-01-24,P008,R01,SR007,C064,66,31.61,2086.26
TXN12443,2025-11-21,P002,R04,SR004,C080,136,56.52,7686.72
TXN12444,2025-02-14,P003,R05,SR011,C028,123,32.05,3942.15
TXN12445,2025-09-22,P005,R02,SR020,C036,51,63.78,3252.78
TXN12446,2025-10-02,P008,R05,SR029,C115,77,33.51,2580.27
TXN12447,2025-08-04,P002,R02,SR002,C058,135,54.66,7379.1
TXN12448,2024-04-03,P004,R02,SR008,C075,112,48.92,5479.04
TXN12449,2025-07-08,P003,R01,SR019,C111,155,32.47,5032.85
TXN12450,2024-02-23,P005,R01,SR025,C017,43,67.22,2890.46
TXN12451,2024-06-29,P008,R01,SR025,C043,39,31.85,1242.15
TXN12452,2024-06-12,P006,R04,SR028,C065,35,29.92,1047.2
TXN12453,2024-09-25,P001,R01,SR007,C094,69,36.48,2517.12
TXN12454,2024-10-30,P005,R02,SR008,C069,34,71.47,2429.98
TXN12455,2024-02-22,P001,R01,SR001,C119,48,38.4,1843.2
TXN12456,2024-09-24,P001,R02,SR002,C101,125,39.75,4968.75
TXN12457,2024-10-11,P004,R06,SR006,C045,109,48.94,5334.46
TXN12458,2025-05-07,P005,R06,SR012,C106,45,67.61,3042.45
TXN12459,2025-09-08,P005,R06,SR030,C086,80,69.72,5577.6
TXN12460,2024-11-11,P002,R04,SR010,C100,62,55.88,3464.56
TXN12461,2025-12-09,P001,R02,SR020,C026,101,38.68,3906.68
TXN12462,2025-01-17,P004,R03,SR009,C025,32,45.78,1464.96
TXN12463,2024-12-24,P001,R06,SR012,C087,83,39.13,3247.79
TXN12464,2025-05-20,P005,R02,SR008,C007,108,66.11,7139.88
TXN12465,2024-01-26,P001,R01,SR013,C094,96,39.78,3818.88
TXN12466,2025-01-23,P002,R03,SR027,C011,76,53.73,4083.48
TXN12467,2024-07-05,P007,R06,SR006,C099,46,40.92,1882.32
TXN12468,2024-07-02,P005,R04,SR010,C029,25,65.86,1646.5
TXN12469,2025-11-29,P002,R05,SR023,C028,105,56.03,5883.15
TXN12470,2024-11-01,P001,R04,SR004,C080,154,39.66,6107.64
TXN12471,2024-08-16,P001,R01,SR013,C094,88,41.36,3639.68
TXN12472,2024-11-19,P007,R01,SR001,C012,57,45.09,2570.13
TXN12473,2024-03-03,P004,R01,SR007,C013,113,51.26,5792.38
TXN12474,2025-06-25,P005,R01,SR019,C064,97,69.6,6751.2
TXN12475,2025-12-15,P007,R05,SR011,C068,55,44.19,2430.45
TXN12476,2025-04-27,P002,R03,SR003,C011,92,57.36,5277.12
TXN12477,2024-03-09,P001,R01,SR019,C031,146,39.72,5799.12
TXN12478,2024-10-15,P004,R03,SR021,C014,90,48.83,4394.7
TXN12479,2025-07-01,P005,R06,SR018,C050,22,71.51,1573.22
TXN12480,2024-09-09,P007,R01,SR019,C067,123,37.71,4638.33
TXN12481,2024-07-19,P002,R05,SR017,C114,56,54.4,3046.4
TXN12482,2025-05-19,P003,R03,SR009,C052,41,33.64,1379.24
TXN12483,2025-05-30,P007,R02,SR002,C097,57,39.16,2232.12
TXN12484,2024-10-17,P003,R01,SR001,C012,50,33.85,1692.5
TXN12485,2024-02-01,P005,R01,SR013,C031,85,69.37,5896.45
TXN12486,2025-08-29,P008,R02,SR002,C034,66,30.21,1993.86
TXN12487,2024-06-18,P007,R02,SR002,C033,146,41.61,6075.06
TXN12488,2025-04-08,P008,R04,SR004,C039,99,32.28,3195.72
TXN12489,2025-03-04,P007,R02,SR008,C078,120,40.18,4821.6
TXN12490,2024-06-23,P002,R01,SR013,C060,139,57.93,8052.27
TXN12491,2025-08-28,P008,R06,SR012,C086,67,31.3,2097.1
TXN12492,2024-05-01,P002,R03,SR003,C019,103,56.4,5809.2
TXN12493,2024-10-19,P001,R01,SR019,C060,149,41.73,6217.77
TXN12494,2024-05-06,P003,R04,SR016,C004,59,34.98,2063.82
TXN12495,2025-10-25,P001,R02,SR020,C034,109,38.63,4210.67
TXN12496,2024-09-22,P001,R01,SR007,C111,135,40.99,5533.65
TXN12497,2025-11-24,P007,R01,SR025,C057,57,43.35,2470.95
TXN12498,2024-08-19,P002,R02,SR020,C069,40,51.72,2068.8
TXN12499,2025-05-17,P001,R06,SR006,C061,135,40.37,5449.95
TXN12500,2024-11-23,P005,R01,SR025,C119,26,68.94,1792.44
TXN12501,2024-10-03,P001,R01,SR019,C013,163,37.61,6130.43
TXN12502,2024-07-31,P001,R06,SR030,C062,55,39.36,2164.8
TXN12503,2025-12-14,P005,R06,SR012,C110,72,67.2,4838.4
TXN12504,2025-04-15,P002,R04,SR016,C048,82,55.12,4519.84
TXN12505,2025-12-27,P008,R05,SR017,C056,32,31.14,996.48
TXN12506,2025-05-22,P004,R03,SR015,C053,51,47.96,2445.96
TXN12507,2025-11-24,P003,R01,SR001,C043,38,33.37,1268.06
TXN12508,2024-10-28,P003,R01,SR013,C057,67,33.38,2236.46
TXN12509,2025-06-01,P007,R02,SR008,C007,127,42.54,5402.58
TXN12510,2025-10-28,P003,R04,SR004,C010,114,31.04,3538.56
TXN12511,2024-09-22,P005,R04,SR022,C070,84,67.12,5638.08
TXN12512,2025-07-27,P001,R02,SR008,C078,169,38.99,6589.31
TXN12513,2024-05-20,P006,R02,SR002,C069,51,29.13,1485.63
TXN12514,2025-09-12,P002,R05,SR023,C063,85,53.52,4549.2
TXN12515,2024-01-14,P001,R03,SR003,C030,101,38.77,3915.77
TXN12516,2025-04-25,P002,R05,SR005,C008,67,56.74,3801.58
TXN12517,2025-12-06,P005,R03,SR003,C019,58,66.47,3855.26
TXN12518,2025-02-22,P002,R06,SR024,C074,55,51.79,2848.45
TXN12519,2024-02-28,P002,R03,SR027,C024,67,58.73,3934.91
TXN12520,2025-12-04,P003,R04,SR028,C070,118,33.56,3960.08
TXN12521,2025-12-26,P001,R02,SR008,C007,155,39.79,6167.45
TXN12522,2025-09-11,P005,R02,SR008,C007,112,69.21,7751.52
TXN12523,2024-06-08,P006,R03,SR027,C082,56,30.57,1711.92
TXN12524,2024-06-13,P004,R05,SR005,C056,48,48.34,2320.32
TXN12525,2025-05-29,P008,R04,SR004,C080,88,31.52,2773.76
TXN12526,2025-11-24,P008,R03,SR015,C030,22,31.66,696.52
TXN12527,2024-02-07,P001,R02,SR008,C097,40,38.44,1537.6
TXN12528,2024-09-27,P007,R02,SR014,C105,28,42.47,1189.16
TXN12529,2025-03-01,P005,R03,SR027,C037,104,68.46,7119.84
TXN12530,2025-03-06,P003,R01,SR013,C111,159,34.38,5466.42
TXN12531,2025-05-17,P002,R05,SR017,C028,139,56.18,7809.02
TXN12532,2024-11-14,P007,R04,SR016,C039,96,46.14,4429.44
TXN12533,2024-07-31,P005,R05,SR029,C093,56,71.22,3988.32
TXN12534,2025-04-06,P001,R02,SR014,C049,143,38.37,5486.91
TXN12535,2024-02-03,P007,R03,SR027,C024,48,41.01,1968.48
TXN12536,2024-08-21,P007,R06,SR018,C089,28,43.2,1209.6
TXN12537,2025-05-29,P006,R02,SR020,C069,60,27.2,1632.0
TXN12538,2025-01-04,P001,R06,SR012,C113,100,39.85,3985.0
TXN12539,2025-04-22,P001,R02,SR026,C042,155,38.86,6023.3
TXN12540,2025-07-01,P002,R03,SR021,C014,130,58.96,7664.8
TXN12541,2025-04-04,P008,R02,SR008,C097,29,31.41,910.89
TXN12542,2024-08-20,P006,R06,SR006,C110,70,29.73,2081.1
TXN12543,2024-09-17,P002,R05,SR017,C096,55,56.05,3082.75
TXN12544,2024-10-05,P004,R03,SR027,C018,44,48.15,2118.6
TXN12545,2025-12-14,P007,R01,SR001,C088,54,42.14,2275.56
TXN12546,2024-06-14,P001,R04,SR016,C005,84,41.12,3454.08
TXN12547,2025-03-13,P001,R02,SR020,C026,108,39.74,4291.92
TXN12548,2025-03-13,P006,R03,SR015,C011,45,28.63,1288.35
TXN12549,2024-06-26,P003,R06,SR018,C061,71,36.63,2600.73
TXN12550,2024-11-10,P002,R05,SR023,C056,58,53.77,3118.66
TXN12551,2024-07-25,P007,R05,SR023,C093,68,42.74,2906.32
TXN12552,2025-06-06,P001,R05,SR023,C093,117,41.75,4884.75
TXN12553,2024-06-29,P007,R01,SR025,C043,50,46.14,2307.0
TXN12554,2025-12-23,P005,R04,SR010,C023,105,67.07,7042.35
TXN12555,2025-09-21,P007,R03,SR027,C018,71,45.07,3199.97
TXN12556,2024-01-05,P008,R06,SR012,C110,53,33.46,1773.38
TXN12557,2025-11-28,P007,R04,SR016,C023,120,43.3,5196.0
TXN12558,2024-12-13,P008,R04,SR010,C102,73,31.2,2277.6
TXN12559,2025-04-30,P006,R01,SR019,C064,121,30.91,3740.11
TXN12560,2024-08-12,P002,R02,SR020,C042,122,50.64,6178.08
TXN12561,2024-01-10,P004,R02,SR008,C058,69,48.04,3314.76
TXN12562,2025-06-04,P001,R04,SR010,C104,93,40.11,3730.23
TXN12563,2025-08-26,P003,R06,SR030,C001,44,32.38,1424.72
TXN12564,2024-08-12,P001,R02,SR002,C075,214,38.23,8181.22
TXN12565,2024-03-12,P002,R01,SR001,C060,116,54.61,6334.76
TXN12566,2024-03-02,P001,R02,SR002,C071,89,41.62,3704.18
TXN12567,2024-10-21,P001,R03,SR003,C054,80,39.29,3143.2
TXN12568,2024-05-17,P003,R03,SR027,C025,36,32.12,1156.32
TXN12569,2025-08-23,P002,R03,SR003,C018,70,54.17,3791.9
TXN12570,2024-11-22,P001,R01,SR001,C060,109,39.3,4283.7
TXN12571,2025-08-31,P001,R02,SR002,C092,83,38.77,3217.91
TXN12572,2025-10-20,P003,R05,SR023,C032,103,33.24,3423.72
TXN12573,2024-01-25,P004,R01,SR007,C060,81,46.36,3755.16
TXN12574,2025-04-26,P007,R05,SR029,C084,117,43.27,5062.59
TXN12575,2025-01-18,P002,R04,SR016,C103,98,57.86,5670.28
TXN12576,2024-03-28,P005,R02,SR020,C090,47,74.48,3500.56
TXN12577,2024-05-13,P002,R02,SR026,C078,159,55.52,8827.68
TXN12578,2024-06-17,P008,R02,SR002,C042,90,31.19,2807.1
TXN12579,2024-10-23,P008,R05,SR029,C038,24,32.0,768.0
TXN12580,2024-06-24,P004,R05,SR023,C073,75,48.47,3635.25
TXN12581,2025-04-09,P003,R05,SR011,C117,92,33.55,3086.6
TXN12582,2024-02-13,P003,R02,SR002,C090,64,34.77,2225.28
TXN12583,2024-11-07,P007,R02,SR026,C105,32,45.41,1453.12
TXN12584,2025-01-03,P001,R02,SR014,C036,61,37.57,2291.77
TXN12585,2025-07-05,P006,R03,SR009,C053,53,29.85,1582.05
TXN12586,2025-10-09,P005,R01,SR019,C060,77,70.32,5414.64
TXN12587,2025-07-02,P005,R06,SR018,C050,13,68.07,884.91
TXN12588,2024-05-25,P007,R02,SR026,C007,136,45.02,6122.72
TXN12589,2025-08-14,P006,R01,SR025,C067,122,28.36,3459.92
TXN12590,2024-02-01,P006,R02,SR026,C105,36,28.98,1043.28
TXN12591,2024-03-23,P005,R01,SR013,C088,51,68.35,3485.85
TXN12592,2024-02-27,P006,R04,SR004,C065,38,27.57,1047.66
TXN12593,2025-04-19,P004,R01,SR007,C111,125,49.58,6197.5
TXN12594,2024-10-07,P006,R03,SR021,C025,22,29.01,638.22
TXN12595,2025-02-08,P002,R02,SR026,C078,182,54.81,9975.42
TXN12596,2024-05-05,P001,R03,SR009,C053,78,39.46,3077.88
TXN12597,2025-11-01,P007,R02,SR008,C026,61,44.54,2716.94
TXN12598,2025-11-18,P008,R01,SR001,C094,44,29.43,1294.92
TXN12599,2025-04-16,P007,R04,SR004,C104,66,43.82,2892.12
TXN12600,2025-10-07,P005,R01,SR025,C055,41,69.57,2852.37
TXN12601,2025-07-24,P001,R03,SR009,C011,77,40.06,3084.62
TXN12602,2024-11-26,P008,R03,SR003,C082,53,32.2,1706.6
TXN12603,2025-01-14,P005,R01,SR013,C055,57,71.34,4066.38
TXN12604,2024-05-07,P001,R01,SR025,C119,53,39.25,2080.25
TXN12605,2025-10-04,P008,R05,SR017,C028,67,31.9,2137.3
TXN12606,2025-03-27,P006,R04,SR022,C040,84,29.73,2497.32
TXN12607,2024-10-14,P006,R02,SR020,C105,37,30.89,1142.93
TXN12608,2024-05-14,P008,R06,SR018,C066,93,32.22,2996.46
TXN12609,2025-09-12,P001,R01,SR013,C057,95,42.02,3991.9
TXN12610,2024-06-03,P003,R05,SR005,C107,91,32.88,2992.08
TXN12611,2024-04-24,P008,R02,SR026,C090,33,29.83,984.39
TXN12612,2025-08-03,P002,R05,SR005,C038,54,51.26,2768.04
TXN12613,2024-03-31,P003,R02,SR014,C078,128,33.95,4345.6
TXN12614,2025-04-23,P002,R05,SR011,C056,69,52.38,3614.22
TXN12615,2024-08-27,P002,R02,SR026,C058,95,54.49,5176.55
TXN12616,2024-04-13,P001,R05,SR017,C083,42,37.36,1569.12
TXN12617,2024-07-12,P003,R03,SR015,C018,46,33.05,1520.3
TXN12618,2025-05-14,P002,R02,SR020,C090,51,56.0,2856.0
TXN12619,2025-02-01,P005,R03,SR027,C006,51,70.54,3597.54
TXN12620,2024-08-17,P005,R04,SR016,C029,23,65.94,1516.62
TXN12621,2025-12-03,P001,R05,SR017,C093,66,39.88,2632.08
TXN12622,2024-01-23,P006,R01,SR013,C094,59,30.12,1777.08
TXN12623,2025-12-06,P002,R05,SR011,C081,179,55.4,9916.6
TXN12624,2024-05-02,P005,R04,SR022,C100,59,66.1,3899.9
TXN12625,2025-06-30,P008,R02,SR020,C097,34,32.12,1092.08
TXN12626,2025-06-18,P004,R01,SR001,C012,56,48.85,2735.6
TXN12627,2025-01-25,P008,R01,SR025,C055,34,33.81,1149.54
TXN12628,2025-01-21,P005,R04,SR022,C102,88,67.91,5976.08
TXN12629,2025-08-18,P004,R05,SR029,C112,54,49.78,2688.12
TXN12630,2024-05-26,P005,R05,SR017,C020,83,70.39,5842.37
TXN12631,2025-10-09,P006,R05,SR011,C114,35,29.68,1038.8
TXN12632,2024-10-15,P007,R01,SR013,C057,48,43.96,2110.08
TXN12633,2024-09-02,P008,R01,SR001,C022,68,32.83,2232.44
TXN12634,2024-12-19,P001,R03,SR003,C006,103,38.13,3927.39
TXN12635,2024-12-01,P003,R01,SR019,C031,94,32.9,3092.6
TXN12636,2025-02-13,P002,R02,SR026,C058,125,55.22,6902.5
TXN12637,2024-09-03,P002,R02,SR008,C097,30,56.71,1701.3
TXN12638,2024-10-28,P001,R02,SR002,C105,66,39.3,2593.8
TXN12639,2025-04-11,P003,R01,SR001,C060,100,35.13,3513.0
TXN12640,2025-10-06,P001,R02,SR020,C097,44,37.28,1640.32
TXN12641,2024-02-18,P008,R02,SR014,C036,33,33.23,1096.59
TXN12642,2025-06-10,P001,R01,SR001,C064,142,40.4,5736.8
TXN12643,2025-03-11,P002,R01,SR007,C067,135,54.6,7371.0
TXN12644,2024-06-10,P005,R03,SR015,C037,54,68.74,3711.96
TXN12645,2024-05-08,P001,R04,SR016,C091,137,37.85,5185.45
TXN12646,2024-06-26,P001,R04,SR022,C080,187,38.76,7248.12
TXN12647,2024-07-09,P001,R06,SR018,C061,89,39.43,3509.27
TXN12648,2025-09-12,P001,R03,SR015,C041,57,40.09,2285.13
TXN12649,2025-01-25,P002,R01,SR001,C094,75,53.57,4017.75
TXN12650,2025-04-27,P001,R03,SR015,C082,79,41.15,3250.85
TXN12651,2024-02-17,P001,R01,SR013,C119,45,39.19,1763.55
TXN12652,2025-05-19,P002,R02,SR020,C069,69,57.45,3964.05
TXN12653,2025-10-20,P007,R06,SR006,C021,50,42.36,2118.0
TXN12654,2025-02-28,P001,R03,SR027,C054,99,38.86,3847.14
TXN12655,2024-07-09,P004,R02,SR026,C058,86,46.31,3982.66
TXN12656,2024-01-14,P001,R03,SR009,C109,34,38.1,1295.4
TXN12657,2024-02-07,P001,R04,SR010,C005,84,39.86,3348.24
TXN12658,2025-01-02,P001,R01,SR013,C012,81,40.46,3277.26
TXN12659,2025-03-19,P008,R04,SR022,C104,59,33.94,2002.46
TXN12660,2025-03-08,P002,R05,SR011,C084,215,53.6,11524.0
TXN12661,2024-01-04,P003,R03,SR009,C037,76,36.55,2777.8
TXN12662,2024-11-10,P003,R03,SR027,C025,39,35.3,1376.7
TXN12663,2025-12-22,P007,R01,SR001,C017,36,44.33,1595.88
TXN12664,2025-08-14,P003,R06,SR012,C087,72,34.37,2474.64
TXN12665,2025-04-15,P005,R06,SR006,C061,80,67.38,5390.4
TXN12666,2025-02-22,P008,R02,SR002,C090,59,32.98,1945.82
TXN12667,2025-08-17,P005,R04,SR016,C095,60,67.37,4042.2
TXN12668,2025-11-13,P005,R02,SR014,C078,100,61.27,6127.0
TXN12669,2024-11-03,P004,R01,SR001,C111,131,52.33,6855.23
TXN12670,2025-05-26,P002,R02,SR026,C097,45,57.6,2592.0
TXN12671,2024-07-13,P007,R02,SR008,C026,40,45.19,1807.6
TXN12672,2025-10-24,P007,R06,SR012,C079,88,42.71,3758.48
TXN12673,2024-08-27,P007,R04,SR004,C091,89,43.15,3840.35
TXN12674,2025-02-16,P001,R01,SR007,C064,109,40.55,4419.95
TXN12675,2024-12-03,P002,R01,SR019,C022,117,54.92,6425.64
TXN12676,2024-05-08,P007,R01,SR013,C067,121,44.08,5333.68
TXN12677,2024-10-03,P006,R05,SR011,C093,57,28.5,1624.5
TXN12678,2024-12-15,P001,R01,SR013,,57,40.54,2310.78
TXN12679,2024-04-29,P004,R06,SR012,C113,73,48.88,3568.24
TXN12680,2025-09-29,P005,R01,SR001,C031,42,64.73,2718.66
TXN12681,2024-08-18,P004,R05,SR005,C028,77,46.25,3561.25
TXN12682,2025-09-30,P002,R01,SR025,C031,91,53.84,4899.44
TXN12683,2024-07-04,P001,R01,SR001,C064,127,40.25,5111.75
TXN12684,2025-06-14,P002,R02,SR020,C058,121,56.04,6780.84
TXN12685,2024-04-09,P006,R02,SR014,C049,79,,2338.4
TXN12686,2024-10-23,P002,R01,SR013,C119,29,55.07,1597.03
TXN12687,2024-07-16,P006,R01,SR019,C119,38,29.05,1103.9
TXN12688,2025-01-29,P001,R02,SR002,C078,273,39.36,10745.28
TXN12689,2024-11-09,P006,R01,SR001,C012,55,29.0,1595.0
TXN12690,2025-09-03,P001,R05,SR023,C084,192,41.05,7881.6
TXN12691,2025-04-02,P005,R02,SR002,C071,85,72.66,6176.1
TXN12692,2025-08-20,P005,R02,SR026,C105,39,65.61,2558.79
TXN12693,2024-09-25,P001,R04,SR004,C005,84,42.25,3549.0
TXN12694,2024-04-15,P007,R06,SR024,C106,42,41.8,1755.6
TXN12695,2024-08-14,P002,R02,SR002,C071,64,56.84,3637.76
TXN12696,2024-04-03,P007,R06,SR030,C035,107,44.4,4750.8
TXN12697,2024-03-21,P006,R06,SR018,C035,91,29.93,2723.63
TXN12698,2025-11-28,P002,R01,SR007,C043,46,56.37,2593.02
TXN12699,2025-05-29,P003,R01,SR007,C088,48,34.03,1633.44
TXN12700,2025-10-14,P008,R01,SR019,C012,44,33.27,1463.88
TXN12701,2025-03-20,P007,R03,SR015,C009,42,41.45,1740.9
TXN12702,2025-08-24,P007,R02,SR002,C026,79,41.85,3306.15
TXN12703,2025-05-22,P003,R02,SR014,C090,42,31.0,1302.0
TXN12704,2024-08-18,P008,R06,SR024,C002,52,32.51,1690.52
TXN12705,2025-06-03,P001,R01,SR025,C031,104,40.04,4164.16
TXN12706,2024-04-01,P001,R04,SR028,C104,88,37.53,3302.64
TXN12707,2025-11-19,P001,R02,SR002,C092,88,38.94,3426.72
TXN12708,2025-02-05,P001,R01,SR001,C088,85,39.46,3354.1
TXN12709,2024-01-06,P002,R01,SR013,C055,100,53.78,5378.0
TXN12710,2024-02-19,P006,R01,SR019,C064,120,26.23,3147.6
TXN12711,2025-11-18,P003,R05,SR011,C038,54,32.12,1734.48
TXN12712,2025-12-26,P005,R03,SR021,C024,34,63.71,2166.14
TXN12713,2024-07-26,P005,R01,SR013,C057,62,71.2,4414.4
TXN12714,2025-02-13,P006,R03,SR021,C030,76,27.97,2125.72
TXN12715,2024-10-20,P007,R01,SR013,C055,44,43.04,1893.76
TXN12716,2024-10-28,P003,R01,SR019,C111,121,34.43,4166.03
TXN12717,2025-02-25,P008,R03,SR009,C072,23,30.65,704.95
TXN12718,2024-05-12,P004,R05,SR029,C020,92,51.47,4735.24
TXN12719,2025-03-30,P001,R01,SR025,C012,89,42.54,3786.06
TXN12720,2025-08-10,P003,R02,SR002,C090,75,33.92,2544.0
TXN12721,2024-02-08,P005,R06,SR006,C001,43,67.29,2893.47
TXN12722,2025-04-13,P007,R02,SR014,C007,133,46.12,6133.96
TXN12723,2024-08-14,P003,R04,SR022,C048,75,33.96,2547.0
TXN12724,2025-06-24,P002,R04,SR016,C102,113,51.34,5801.42
TXN12725,2024-08-03,P005,R05,SR023,C073,38,68.33,2596.54
TXN12726,2024-01-19,P004,R01,SR013,C094,63,52.75,3323.25
TXN12727,2024-08-20,P001,R03,SR027,C011,68,41.55,2825.4
TXN12728,2025-04-02,P008,R06,SR018,C035,58,31.57,1831.06
TXN12729,2024-07-27,P002,R04,SR016,C102,111,53.04,5887.44
TXN12730,2025-10-06,P005,R01,SR007,C013,82,66.56,5457.92
TXN12731,2024-10-01,P005,R02,SR002,C101,96,69.79,6699.84
TXN12732,2025-06-05,P002,R02,SR026,C042,138,54.07,7461.66
TXN12733,2024-07-26,P003,R02,SR026,C101,93,35.41,3293.13
TXN12734,2024-11-20,P004,R01,SR025,C055,59,51.57,3042.63
TXN12735,2024-06-03,P001,R01,SR007,C064,97,40.23,3902.31
TXN12736,2024-03-05,P004,R02,SR002,C033,153,45.42,6949.26
TXN12737,2024-10-19,P006,R01,SR019,C022,101,30.49,3079.49
TXN12738,2025-12-09,P008,R01,SR013,C031,57,32.27,1839.39
TXN12739,2025-07-18,P005,R01,SR007,C060,57,67.74,3861.18
TXN12740,2025-09-28,P003,R06,SR024,C044,76,32.71,2485.96
TXN12741,2024-09-27,P007,R02,SR020,C036,42,44.25,1858.5
TXN12742,2024-03-14,P006,R04,SR016,C040,98,29.78,2918.44
TXN12743,2024-11-12,P003,R05,SR005,C008,37,34.22,1266.14
TXN12744,2024-06-27,P004,R01,SR013,C119,32,48.73,1559.36
TXN12745,2024-08-26,P007,R05,SR017,C056,52,45.56,2369.12
TXN12746,2025-04-13,P008,R01,SR013,C088,48,32.38,1554.24
TXN12747,2025-06-13,P001,R01,SR007,C088,75,40.27,3020.25
TXN12748,2025-11-09,P001,R01,SR001,C094,67,36.45,2442.15
TXN12749,2025-07-20,P006,R03,SR021,C018,54,28.06,1515.24
TXN12750,2024-10-11,P003,R06,SR024,C113,67,32.49,2176.83
TXN12751,2024-02-05,P004,R04,SR016,C010,137,50.1,6863.7
TXN12752,2024-07-19,P003,R05,SR017,C117,55,32.77,1802.35
TXN12753,2025-07-13,P005,R06,SR012,C099,30,71.99,2159.7
TXN12754,2025-01-20,P001,R03,SR027,C072,75,40.46,3034.5
TXN12755,2025-04-22,P002,R04,SR010,C095,72,57.49,4139.28
TXN12756,2025-11-18,P004,R03,SR003,C009,68,51.51,3502.68
